Date,Adj Close,Close,High,Low,Open,Volume,50_MA,200_MA,365_MA,500_MA,Diff_Close
2016-08-18 00:00:00+00:00,508.8886413574219,512.0499877929688,517.9000244140625,510.75,512.4000244140625,4990558,,,,,1.649993896484375
2016-08-19 00:00:00+00:00,506.851318359375,510.0,515.0,508.2000122070313,514.0,4567273,,,,,-2.04998779296875
2016-08-22 00:00:00+00:00,500.8386840820313,503.9500122070313,513.5999755859375,503.1000061035156,509.1000061035156,4330313,,,,,-6.049987792968693
2016-08-23 00:00:00+00:00,500.8883361816406,504.0,508.6000061035156,500.4500122070313,505.25,5342115,,,,,0.04998779296869316
2016-08-24 00:00:00+00:00,495.2732543945313,498.3500061035156,506.0499877929688,493.6000061035156,504.7000122070313,5189459,,,,,-5.649993896484375
2016-08-25 00:00:00+00:00,490.8010559082031,493.8500061035156,503.2999877929688,491.2999877929688,498.3500061035156,8787262,,,,,-4.5
2016-08-26 00:00:00+00:00,500.6399230957031,503.75,515.3499755859375,486.0,502.0,16347856,,,,,9.899993896484375
2016-08-29 00:00:00+00:00,522.056884765625,525.2999877929688,528.75,515.4000244140625,522.5,12534399,,,,,21.54998779296875
2016-08-30 00:00:00+00:00,525.7340087890625,529.0,530.7999877929688,524.0999755859375,528.5,6611147,,,,,3.70001220703125
2016-08-31 00:00:00+00:00,534.3803100585938,537.7000122070312,548.7999877929688,529.0,529.0,15725942,,,,,8.70001220703125
2016-09-01 00:00:00+00:00,540.2935791015625,543.6500244140625,546.6500244140625,540.0,540.5,7571854,,,,,5.95001220703125
2016-09-02 00:00:00+00:00,546.4552612304688,549.8499755859375,555.9000244140625,549.0999755859375,552.0,10097146,,,,,6.199951171875
2016-09-06 00:00:00+00:00,585.0654296875,588.7000122070312,593.2999877929688,556.3499755859375,556.3499755859375,15813178,,,,,38.85003662109375
2016-09-07 00:00:00+00:00,583.7734985351562,587.4000244140625,598.4000244140625,584.0,590.0,13408927,,,,,-1.29998779296875
2016-09-08 00:00:00+00:00,580.59326171875,584.2000122070312,591.7000122070312,577.75,590.75,10456258,,,,,-3.20001220703125
2016-09-09 00:00:00+00:00,569.7108154296875,573.25,582.9500122070312,571.7000122070312,580.0,7159068,,,,,-10.95001220703125
2016-09-12 00:00:00+00:00,550.0330810546875,553.4500122070312,560.0,549.25,551.0,7055294,,,,,-19.79998779296875
2016-09-14 00:00:00+00:00,557.0394897460938,560.5,565.3499755859375,544.0999755859375,556.25,12364724,,,,,7.04998779296875
2016-09-15 00:00:00+00:00,554.1077270507812,557.5499877929688,566.25,555.4000244140625,562.0,5258859,,,,,-2.95001220703125
2016-09-16 00:00:00+00:00,545.3123779296875,548.7000122070312,568.2000122070312,546.3499755859375,562.4000244140625,10931845,,,,,-8.8499755859375
2016-09-19 00:00:00+00:00,551.02685546875,554.4500122070312,556.4000244140625,549.4500122070312,553.7999877929688,6979269,,,,,5.75
2016-09-20 00:00:00+00:00,545.06396484375,548.4500122070312,556.2999877929688,545.5,555.0,6874462,,,,,-6.0
2016-09-21 00:00:00+00:00,546.5050048828125,549.9000244140625,556.4000244140625,544.0,548.5999755859375,5919149,518.6200024414062,,,,1.45001220703125
2016-09-22 00:00:00+00:00,555.002197265625,558.4500122070312,562.9500122070312,551.3499755859375,561.2000122070312,6012388,520.0970025634765,,,,8.54998779296875
2016-09-23 00:00:00+00:00,549.635498046875,553.0499877929688,558.5,551.2000122070312,558.5,4840360,521.4720025634765,,,,-5.4000244140625
2016-09-26 00:00:00+00:00,531.9951171875,535.2999877929688,549.9500122070312,533.75,549.9500122070312,6858574,522.5560021972656,,,,-17.75
2016-09-27 00:00:00+00:00,528.665771484375,531.9500122070312,542.0,530.25,537.7000122070312,4912743,523.4730023193359,,,,-3.3499755859375
2016-09-28 00:00:00+00:00,536.6661376953125,540.0,545.4000244140625,531.5,533.0,6604953,524.3930023193359,,,,8.04998779296875
2016-09-29 00:00:00+00:00,523.0506591796875,526.2999877929688,546.9000244140625,516.6500244140625,543.0,9315794,525.0660021972657,,,,-13.70001220703125
2016-09-30 00:00:00+00:00,531.5478515625,534.8499755859375,536.5499877929688,521.2000122070312,525.5999755859375,5659248,525.7780017089843,,,,8.54998779296875
2016-10-03 00:00:00+00:00,537.4611206054688,540.7999877929688,546.0,539.0,539.4000244140625,4505939,526.7160015869141,,,,5.95001220703125
2016-10-04 00:00:00+00:00,546.5546875,549.9500122070312,552.4000244140625,540.6500244140625,547.4000244140625,5715454,527.8940020751953,,,,9.1500244140625
2016-10-05 00:00:00+00:00,556.19482421875,559.6500244140625,562.4000244140625,549.75,555.2999877929688,5929204,528.943002319336,,,,9.70001220703125
2016-10-06 00:00:00+00:00,548.0454711914062,551.4500122070312,564.2000122070312,549.0999755859375,563.0999755859375,4273945,529.7920025634766,,,,-8.20001220703125
2016-10-07 00:00:00+00:00,562.2073974609375,565.7000122070312,567.2999877929688,552.5999755859375,554.5,9122002,531.0410028076171,,,,14.25
2016-10-10 00:00:00+00:00,558.5799560546875,562.0499877929688,571.0999755859375,560.9000244140625,571.0999755859375,3673211,532.0800024414062,,,,-3.6500244140625
2016-10-13 00:00:00+00:00,541.4861450195312,544.8499755859375,556.9000244140625,537.0,556.9000244140625,9510827,532.8400018310547,,,,-17.20001220703125
2016-10-14 00:00:00+00:00,552.6666870117188,556.0999755859375,557.4500122070312,545.0,546.0,5872827,533.8980010986328,,,,11.25
2016-10-17 00:00:00+00:00,544.1694946289062,547.5499877929688,557.8499755859375,545.9000244140625,557.8499755859375,3463154,534.6840008544922,,,,-8.54998779296875
2016-10-18 00:00:00+00:00,550.828125,554.25,556.0,549.2000122070312,549.2000122070312,3965424,535.9030010986328,,,,6.70001220703125
2016-10-19 00:00:00+00:00,547.1012573242188,550.5,554.9000244140625,545.0499877929688,552.0499877929688,4275157,537.3450012207031,,,,-3.75
2016-10-20 00:00:00+00:00,543.4737548828125,546.8499755859375,554.0,546.0,553.0499877929688,2770011,538.2820007324219,,,,-3.6500244140625
2016-10-21 00:00:00+00:00,541.1383056640625,544.5,550.0,541.5,549.0,2789747,538.8440002441406,,,,-2.3499755859375
2016-10-24 00:00:00+00:00,556.3438720703125,559.7999877929688,564.0,543.5499877929688,544.0,5161299,539.7440002441406,,,,15.29998779296875
2016-10-25 00:00:00+00:00,550.380859375,553.7999877929688,561.0,549.0999755859375,549.8499755859375,5690576,540.5440002441406,,,,-6.0
2016-10-26 00:00:00+00:00,526.7775268554688,530.0499877929688,548.0,523.1500244140625,548.0,6665017,541.0759997558594,,,,-23.75
2016-10-27 00:00:00+00:00,518.7772216796875,522.0,525.75,510.75,515.5999755859375,18470182,541.4509997558594,,,,-8.04998779296875
2016-10-28 00:00:00+00:00,533.6846313476562,537.0,539.9500122070312,525.0999755859375,527.0,5665910,541.855,,,,15.0
2016-11-01 00:00:00+00:00,527.3240966796875,530.5999755859375,537.9000244140625,525.0499877929688,534.4000244140625,6848662,542.3149993896484,,,,-6.4000244140625
2016-11-02 00:00:00+00:00,510.13092041015625,513.2999877929688,526.0,512.3499755859375,522.5999755859375,4750117,542.3729992675782,,,,-17.29998779296875
2016-11-03 00:00:00+00:00,507.0500793457031,510.2000122070313,521.4500122070312,505.2000122070313,509.7999877929688,6909458,542.3359997558593,,,,-3.099975585937443
2016-11-04 00:00:00+00:00,509.1371154785156,512.2999877929688,516.3499755859375,501.6000061035156,509.25,7564243,542.3819995117187,,,,2.099975585937443
2016-11-07 00:00:00+00:00,503.223876953125,506.3500061035156,521.2999877929688,505.0499877929688,513.0,5507954,542.4299993896484,,,,-5.949981689453125
2016-11-08 00:00:00+00:00,536.8649291992188,540.2000122070312,543.0,517.0,518.4000244140625,12739083,543.1539996337891,,,,33.850006103515625
2016-11-09 00:00:00+00:00,530.2062377929688,533.5,544.0,500.0,501.1499938964844,10276017,543.8569995117188,,,,-6.70001220703125
2016-11-10 00:00:00+00:00,530.4049682617188,533.7000122070312,549.3499755859375,531.5,536.0,6906437,544.6539996337891,,,,0.20001220703125
2016-11-11 00:00:00+00:00,504.16796875,507.2999877929688,530.0,505.0,526.5,7823667,544.7249993896485,,,,-26.400024414062443
2016-11-15 00:00:00+00:00,454.5760498046875,457.3999938964844,484.8999938964844,453.0,484.8999938964844,15356070,543.3669995117187,,,,-49.89999389648443
2016-11-16 00:00:00+00:00,455.6195983886719,458.4500122070313,471.7000122070313,450.0,468.4500122070313,10855618,541.9559997558594,,,,1.0500183105469318
2016-11-17 00:00:00+00:00,469.9306945800781,472.8500061035156,476.0,459.6499938964844,460.0,8949767,540.6589996337891,,,,14.399993896484318
2016-11-18 00:00:00+00:00,468.3405456542969,471.25,473.8500061035156,461.8500061035156,469.8999938964844,7246244,539.2109991455078,,,,-1.600006103515625
2016-11-21 00:00:00+00:00,454.1288757324219,456.9500122070313,472.7999877929688,451.5,468.0,7325876,537.3529998779297,,,,-14.299987792968693
2016-11-22 00:00:00+00:00,461.9800720214844,464.8500061035156,471.0,453.2999877929688,464.0499877929688,6644867,534.8759997558594,,,,7.899993896484318
2016-11-23 00:00:00+00:00,468.5890197753906,471.5,475.2999877929688,462.0,467.0,6727083,532.5579992675781,,,,6.649993896484375
2016-11-24 00:00:00+00:00,450.153564453125,452.9500122070313,466.3500061035156,449.7000122070313,466.3500061035156,8046995,529.9329992675781,,,,-18.549987792968693
2016-11-25 00:00:00+00:00,449.5572509765625,452.3500061035156,456.3500061035156,443.1499938964844,454.1000061035156,7426347,527.5149993896484,,,,-0.6000061035156818
2016-11-28 00:00:00+00:00,451.8927307128906,454.7000122070313,460.0,450.5,451.25,5025929,525.5399993896484,,,,2.350006103515682
2016-11-29 00:00:00+00:00,457.0109252929688,459.8500061035156,466.2999877929688,451.3500061035156,455.0,8570549,523.5269995117187,,,,5.149993896484318
2016-11-30 00:00:00+00:00,456.4643249511719,459.2999877929688,463.7999877929688,455.1000061035156,460.0,8377510,521.5619995117188,,,,-0.5500183105468182
2016-12-01 00:00:00+00:00,445.4328918457031,448.2000122070313,457.7000122070313,446.8999938964844,457.0,7706825,519.5519995117188,,,,-11.0999755859375
2016-12-02 00:00:00+00:00,430.2273254394531,432.8999938964844,453.5,431.1499938964844,445.0,10450654,517.1209991455078,,,,-15.300018310546932
2016-12-05 00:00:00+00:00,436.5877990722656,439.2999877929688,441.0,428.2999877929688,436.0,8211182,514.9379986572266,,,,6.399993896484432
2016-12-06 00:00:00+00:00,438.376708984375,441.1000061035156,445.8999938964844,438.1000061035156,441.0,4209420,512.7619982910156,,,,1.8000183105468182
2016-12-07 00:00:00+00:00,442.6004638671875,445.3500061035156,449.2000122070313,439.25,440.0,5559803,510.4999981689453,,,,4.25
2016-12-08 00:00:00+00:00,458.700439453125,461.5499877929688,464.3999938964844,451.2000122070313,451.2000122070313,8176055,508.6699981689453,,,,16.199981689453182
2016-12-09 00:00:00+00:00,461.2347106933594,464.1000061035156,468.5499877929688,460.6000061035156,464.9500122070313,5690877,507.2459985351563,,,,2.550018310546818
2016-12-12 00:00:00+00:00,451.5946044921875,454.3999938964844,461.9500122070313,451.0499877929688,461.9500122070313,3837786,505.6949981689453,,,,-9.70001220703125
2016-12-13 00:00:00+00:00,467.7442321777344,470.6499938964844,486.25,462.25,476.7999877929688,63880404,504.307998046875,,,,16.25
2016-12-14 00:00:00+00:00,469.4337768554688,472.3500061035156,476.7999877929688,462.6499938964844,470.2000122070313,7660437,503.22899841308595,,,,1.70001220703125
2016-12-15 00:00:00+00:00,460.3402404785156,463.2000122070313,473.6000061035156,462.5,464.0,6539067,501.79599914550784,,,,-9.149993896484318
2016-12-16 00:00:00+00:00,470.2288208007813,473.1499938964844,474.8999938964844,464.2000122070313,465.0,9015744,500.4429992675781,,,,9.949981689453068
2016-12-19 00:00:00+00:00,468.8871765136719,471.7999877929688,478.5499877929688,465.5,470.8999938964844,5445624,498.8799987792969,,,,-1.3500061035155682
2016-12-20 00:00:00+00:00,470.2288208007813,473.1499938964844,475.0,469.1000061035156,473.0,3690160,497.14999816894533,,,,1.3500061035155682
2016-12-21 00:00:00+00:00,465.6075134277344,468.5,474.5,467.1000061035156,473.5,3492856,495.4909979248047,,,,-4.649993896484375
2016-12-22 00:00:00+00:00,466.7007446289063,469.6000061035156,472.9500122070313,464.7999877929688,468.1499938964844,5436494,493.5689978027344,,,,1.100006103515625
2016-12-23 00:00:00+00:00,462.7751159667969,465.6499938964844,468.2999877929688,460.0,464.9500122070313,3957854,491.6409979248047,,,,-3.95001220703125
2016-12-26 00:00:00+00:00,455.0232849121094,457.8500061035156,465.5,455.6000061035156,465.5,3282425,489.90099853515625,,,,-7.79998779296875
2016-12-27 00:00:00+00:00,464.0671081542969,466.9500122070313,468.75,457.3999938964844,460.0,3164664,488.1179992675781,,,,9.100006103515682
2016-12-28 00:00:00+00:00,460.48931884765625,463.3500061035156,468.6499938964844,462.0,467.0,3772181,486.4339996337891,,,,-3.600006103515682
2016-12-29 00:00:00+00:00,467.9927062988281,470.8999938964844,472.7000122070313,459.3500061035156,462.75,4763171,484.7669995117187,,,,7.54998779296875
2016-12-30 00:00:00+00:00,469.0859069824219,472.0,475.0,467.5,471.0,3605555,483.19699951171873,,,,1.100006103515625
2017-01-02 00:00:00+00:00,484.0429992675781,487.0499877929688,488.7000122070313,469.0499877929688,472.0,4024156,482.00099975585937,,,,15.049987792968807
2017-01-03 00:00:00+00:00,478.1297607421875,481.1000061035156,492.7000122070313,479.8999938964844,491.0,5814518,480.7329998779297,,,,-5.949981689453182
2017-01-04 00:00:00+00:00,483.64544677734375,486.6499938964844,493.7000122070313,484.1000061035156,484.6499938964844,4769872,479.27,,,,5.54998779296875
2017-01-05 00:00:00+00:00,499.0497741699219,502.1499938964844,503.3999938964844,495.5499877929688,496.0,7961242,478.2370001220703,,,,15.5
2017-01-06 00:00:00+00:00,494.6769714355469,497.75,507.9500122070313,496.25,502.9500122070313,4907475,477.59100036621095,,,,-4.399993896484375
2017-01-09 00:00:00+00:00,497.0621337890625,500.1499938964844,504.6000061035156,492.1499938964844,499.3999938964844,3932710,477.1540002441406,,,,2.399993896484375
2017-01-10 00:00:00+00:00,513.062744140625,516.25,518.0,505.9500122070313,506.5499877929688,7973024,476.73900024414064,,,,16.100006103515625
2017-01-11 00:00:00+00:00,516.0442504882812,519.25,523.9500122070312,517.1500244140625,520.25,4886398,476.5120007324219,,,,3.0
2017-01-12 00:00:00+00:00,515.0504150390625,518.25,524.0,513.2000122070312,521.7000122070312,4219627,476.6110009765625,,,,-1.0
2017-01-13 00:00:00+00:00,511.67132568359375,514.8499755859375,523.25,507.5,523.25,6367248,476.7040002441406,,,,-3.4000244140625
2017-01-16 00:00:00+00:00,523.1500854492188,526.4000244140625,529.4500122070312,517.0,518.6500244140625,6084582,476.9860009765625,,,,11.550048828125
2017-01-17 00:00:00+00:00,520.4667358398438,523.7000122070312,530.7999877929688,521.0,528.0999755859375,4297426,477.3330010986328,,,,-2.70001220703125
2017-01-18 00:00:00+00:00,519.2244262695312,522.4500122070312,529.5999755859375,521.2000122070312,523.0499877929688,5874608,476.97800109863283,,,,-1.25
2017-01-19 00:00:00+00:00,528.1689453125,531.4500122070312,535.5999755859375,522.7000122070312,523.0,5810128,476.93700134277344,,,,9.0
2017-01-20 00:00:00+00:00,519.9697875976562,523.2000122070312,529.2999877929688,521.25,527.4000244140625,5013928,476.72700134277346,,,,-8.25
2017-01-23 00:00:00+00:00,529.4111938476562,532.7000122070312,534.9500122070312,523.0,523.2000122070312,4209879,477.23500183105466,,,,9.5
2017-01-24 00:00:00+00:00,538.20654296875,541.5499877929688,543.0,532.3499755859375,533.0,5183630,478.9180017089844,,,,8.8499755859375
2017-01-25 00:00:00+00:00,545.5111694335938,548.9000244140625,551.9000244140625,541.5499877929688,543.25,4504941,480.727001953125,,,,7.35003662109375
2017-01-27 00:00:00+00:00,538.6040649414062,541.9500122070312,552.0,539.75,549.0,4493803,482.1090020751953,,,,-6.95001220703125
2017-01-30 00:00:00+00:00,529.0136108398438,532.2999877929688,543.5,530.7999877929688,542.0,4163428,483.3300018310547,,,,-9.6500244140625
2017-01-31 00:00:00+00:00,520.3176879882812,523.5499877929688,531.5,518.0,530.2000122070312,6035022,484.66200134277346,,,,-8.75
2017-02-01 00:00:00+00:00,538.9022216796875,542.25,544.5,522.9000244140625,527.5,4786720,486.21000122070313,,,,18.70001220703125
2017-02-02 00:00:00+00:00,528.2185668945312,531.5,537.5999755859375,526.7999877929688,537.5999755859375,6579801,487.4100012207031,,,,-10.75
2017-02-03 00:00:00+00:00,519.37353515625,522.5999755859375,531.9000244140625,519.5,531.9000244140625,5298261,488.80300048828127,,,,-8.9000244140625
2017-02-06 00:00:00+00:00,522.6034545898438,525.8499755859375,531.4500122070312,523.2000122070312,527.9000244140625,3642527,490.2729998779297,,,,3.25
2017-02-07 00:00:00+00:00,503.6710510253906,506.7999877929688,524.7999877929688,502.0,524.7999877929688,7987282,491.31499938964845,,,,-19.049987792968693
2017-02-08 00:00:00+00:00,509.8824768066406,513.0499877929688,514.9500122070312,506.2999877929688,512.3499755859375,5975054,492.3789990234375,,,,6.249999999999943
2017-02-09 00:00:00+00:00,509.6836853027344,512.8499755859375,518.0,505.75,515.4000244140625,4099871,493.4499987792969,,,,-0.20001220703125
2017-02-10 00:00:00+00:00,506.4040832519531,509.5499877929688,514.7999877929688,506.5,513.0,4732032,494.67699829101565,,,,-3.299987792968693
2017-02-13 00:00:00+00:00,502.1802978515625,505.2999877929688,512.7000122070312,503.2999877929688,512.7000122070312,4700518,496.1249981689453,,,,-4.25
2017-02-14 00:00:00+00:00,479.0738525390625,482.0499877929688,506.7000122070313,466.5499877929688,503.0,14901414,496.9799981689453,,,,-23.25
2017-02-15 00:00:00+00:00,433.7554016113281,436.4500122070313,453.0,434.3500061035156,449.0499877929688,38638630,496.88699829101563,,,,-45.5999755859375
2017-02-16 00:00:00+00:00,443.2464294433594,446.0,447.6000061035156,435.3999938964844,442.5499877929688,11622714,496.89999816894533,,,,9.549987792968693
2017-02-17 00:00:00+00:00,450.153564453125,452.9500122070313,456.6000061035156,442.3999938964844,447.8999938964844,10063504,496.7279986572266,,,,6.950012207031307
2017-02-20 00:00:00+00:00,452.63812255859375,455.4500122070313,458.4500122070313,449.0,451.5,5866707,496.55499877929685,,,,2.5
2017-02-21 00:00:00+00:00,455.8183288574219,458.6499938964844,462.7999877929688,454.5,456.8999938964844,6875914,496.6399987792969,,,,3.199981689453068
2017-02-22 00:00:00+00:00,457.2096862792969,460.0499877929688,466.7000122070313,455.7999877929688,460.25,7315280,496.42799865722657,,,,1.3999938964844318
2017-02-23 00:00:00+00:00,459.4955139160156,462.3500061035156,464.7000122070313,457.25,464.0,9492419,496.2279986572266,,,,2.300018310546818
2017-02-27 00:00:00+00:00,454.9736022949219,457.7999877929688,464.0,455.1000061035156,464.0,5510484,496.1199981689453,,,,-4.550018310546818
2017-02-28 00:00:00+00:00,453.9300842285156,456.75,460.0,454.1000061035156,460.0,5722402,495.7919982910156,,,,-1.0499877929688068
2017-03-01 00:00:00+00:00,446.6751708984375,449.4500122070313,455.8999938964844,448.0,455.8999938964844,8367579,495.3449987792969,,,,-7.299987792968693
2017-03-02 00:00:00+00:00,458.84954833984375,461.7000122070313,467.8999938964844,453.2000122070313,457.8500061035156,13667695,495.1159991455078,,,,12.25
2017-03-03 00:00:00+00:00,457.1103210449219,459.9500122070313,466.8500061035156,458.6000061035156,463.2999877929688,7085620,494.94499938964844,,,,-1.75
2017-03-06 00:00:00+00:00,467.893310546875,470.7999877929688,472.7000122070313,462.1000061035156,462.5,4036291,494.9689990234375,,,,10.8499755859375
2017-03-07 00:00:00+00:00,464.6633911132813,467.5499877929688,475.8999938964844,466.0499877929688,469.5,7114541,495.0069989013672,,,,-3.25
2017-03-08 00:00:00+00:00,459.9427185058594,462.7999877929688,469.6000061035156,461.1499938964844,469.3999938964844,5351597,495.10599853515623,,,,-4.75
2017-03-09 00:00:00+00:00,464.7131042480469,467.6000061035156,469.7000122070313,462.0,462.4500122070313,3837624,495.11899841308593,,,,4.800018310546818
2017-03-10 00:00:00+00:00,466.203857421875,469.1000061035156,471.8500061035156,465.1000061035156,471.0,5766815,495.23399841308594,,,,1.5
2017-03-14 00:00:00+00:00,466.8498229980469,469.75,483.0,468.4500122070313,481.0,6348198,495.21099853515625,,,,0.649993896484375
2017-03-15 00:00:00+00:00,470.5269775390625,473.4500122070313,476.5499877929688,470.6499938964844,475.0,4801312,495.23999877929685,,,,3.700012207031307
2017-03-16 00:00:00+00:00,477.9806823730469,480.9500122070313,482.0,476.1499938964844,478.7000122070313,6272947,495.1179992675781,,,,7.5
2017-03-17 00:00:00+00:00,473.5581665039063,476.5,484.2000122070313,471.7000122070313,481.3500061035156,6338248,495.0259991455078,,,,-4.450012207031307
2017-03-20 00:00:00+00:00,473.0612182617188,476.0,478.2000122070313,470.75,476.5499877929688,2871104,494.8129992675781,,,,-0.5
2017-03-21 00:00:00+00:00,470.82513427734375,473.75,478.0499877929688,470.6499938964844,478.0,4685410,494.24499938964846,,,,-2.25
2017-03-22 00:00:00+00:00,457.06060791015625,459.8999938964844,469.9500122070313,458.5,469.9500122070313,4695648,493.4879992675781,,,,-13.850006103515625
2017-03-23 00:00:00+00:00,469.9803771972656,472.8999938964844,477.0,461.2999877929688,461.2999877929688,8665384,492.9429992675781,,,,13.0
2017-03-24 00:00:00+00:00,467.4958190917969,470.3999938964844,474.7999877929688,467.5499877929688,470.75,4296510,492.0259991455078,,,,-2.5
2017-03-27 00:00:00+00:00,461.8806762695313,464.75,469.1499938964844,462.1000061035156,469.0,4417413,490.9359991455078,,,,-5.649993896484375
2017-03-28 00:00:00+00:00,469.48345947265625,472.3999938964844,473.0,467.5,467.5,2982614,490.0189990234375,,,,7.649993896484375
2017-03-29 00:00:00+00:00,466.1541442871094,469.0499877929688,475.0,463.6000061035156,474.8999938964844,6680569,489.1029992675782,,,,-3.350006103515568
2017-03-30 00:00:00+00:00,465.5081481933594,468.3999938964844,469.7999877929688,462.8500061035156,463.5,9482785,487.9429986572266,,,,-0.6499938964844318
2017-03-31 00:00:00+00:00,462.973876953125,465.8500061035156,472.5,464.5,466.5,6400088,486.7859985351563,,,,-2.54998779296875
2017-04-03 00:00:00+00:00,467.4958190917969,470.3999938964844,472.2999877929688,467.6000061035156,468.25,2951896,485.74499816894536,,,,4.54998779296875
2017-04-05 00:00:00+00:00,470.57666015625,473.5,475.0,467.25,470.3999938964844,5287168,484.58599792480476,,,,3.100006103515625
2017-04-06 00:00:00+00:00,470.2785034179688,473.2000122070313,478.5,470.6000061035156,474.2999877929688,6703078,483.58599792480476,,,,-0.29998779296869316
2017-04-07 00:00:00+00:00,465.4087524414063,468.2999877929688,480.5499877929688,466.6499938964844,468.4500122070313,8089461,482.29799743652353,,,,-4.9000244140625
2017-04-10 00:00:00+00:00,471.968017578125,474.8999938964844,478.2999877929688,467.5499877929688,471.6499938964844,5437523,480.96499755859384,,,,6.600006103515568
2017-04-11 00:00:00+00:00,469.3343811035156,472.25,478.3500061035156,471.1000061035156,477.8999938964844,4887918,479.43199707031255,,,,-2.649993896484375
2017-04-12 00:00:00+00:00,461.681884765625,464.5499877929688,471.5499877929688,461.6000061035156,468.7000122070313,5991598,477.88399658203133,,,,-7.700012207031193
2017-04-13 00:00:00+00:00,450.5510559082031,453.3500061035156,463.3500061035156,451.2000122070313,461.8500061035156,5930185,476.30499694824226,,,,-11.199981689453182
2017-04-17 00:00:00+00:00,446.42669677734375,449.2000122070313,455.7000122070313,447.2999877929688,452.0,4913930,474.8179974365235,,,,-4.149993896484318
2017-04-18 00:00:00+00:00,440.9606628417969,443.7000122070313,455.75,442.5,452.0,4235130,472.8469976806641,,,,-5.5
2017-04-19 00:00:00+00:00,440.3146667480469,443.0499877929688,449.5,438.2999877929688,443.0,6319332,471.0779974365235,,,,-0.6500244140625
2017-04-20 00:00:00+00:00,441.2091064453125,443.9500122070313,447.8500061035156,442.1000061035156,447.8500061035156,3288900,469.5049981689454,,,,0.9000244140625
